travelCode,userCode,from,to,flightType,price_flight,time,distance,agency,date_flight,year,month,day,day_of_week,name,place,days,price_hotel,total,date_hotel,booking_month
241,3,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,2020-01-10,2020,1,10,Friday,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-01-09,1
243,3,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,2020-01-23,2020,1,23,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-01-23,1
243,3,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,2020-01-24,2020,1,24,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-01-23,1
244,3,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2020-01-30,2020,1,30,Thursday,Hotel AU,Recife (PE),4,312.83,1251.32,2020-01-30,1
244,3,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,2020-02-03,2020,2,3,Monday,Hotel AU,Recife (PE),4,312.83,1251.32,2020-01-30,1
246,3,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,2020-02-13,2020,2,13,Thursday,Hotel AU,Recife (PE),2,312.83,625.66,2020-02-13,2
246,3,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,2020-02-15,2020,2,15,Saturday,Hotel AU,Recife (PE),2,312.83,625.66,2020-02-13,2
248,3,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,2020-02-27,2020,2,27,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-02-27,2
248,3,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,2020-02-29,2020,2,29,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-02-27,2
255,3,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,2020-04-16,2020,4,16,Thursday,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-04-16,4
255,3,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2020-04-17,2020,4,17,Friday,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-04-16,4
259,3,Brasilia (DF),Natal (RN),firstClass,1433.35,1.43,550.69,FlyingDrops,2020-05-14,2020,5,14,Thursday,Hotel BD,Natal (RN),2,242.88,485.76,2020-05-14,5
259,3,Natal (RN),Brasilia (DF),firstClass,1192.62,1.43,550.69,FlyingDrops,2020-05-16,2020,5,16,Saturday,Hotel BD,Natal (RN),2,242.88,485.76,2020-05-14,5
263,3,Brasilia (DF),Campo Grande (MS),premium,851.15,0.72,277.7,Rainbow,2020-06-11,2020,6,11,Thursday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-06-11,6
263,3,Campo Grande (MS),Brasilia (DF),premium,691.99,0.72,277.7,Rainbow,2020-06-14,2020,6,14,Sunday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-06-11,6
269,3,Brasilia (DF),Rio de Janeiro (RJ),firstClass,586.04,0.48,183.37,Rainbow,2020-07-23,2020,7,23,Thursday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-07-23,7
269,3,Rio de Janeiro (RJ),Brasilia (DF),firstClass,687.25,0.48,183.37,Rainbow,2020-07-25,2020,7,25,Saturday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-07-23,7
275,3,Brasilia (DF),Natal (RN),economic,726.19,1.43,550.69,Rainbow,2020-09-03,2020,9,3,Thursday,Hotel BD,Natal (RN),2,242.88,485.76,2020-09-03,9
275,3,Natal (RN),Brasilia (DF),economic,686.79,1.43,550.69,Rainbow,2020-09-05,2020,9,5,Saturday,Hotel BD,Natal (RN),2,242.88,485.76,2020-09-03,9
279,3,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,2020-10-01,2020,10,1,Thursday,Hotel BD,Natal (RN),1,242.88,242.88,2020-10-01,10
279,3,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,2020-10-02,2020,10,2,Friday,Hotel BD,Natal (RN),1,242.88,242.88,2020-10-01,10
283,3,Recife (PE),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,2020-10-29,2020,10,29,Thursday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-10-29,10
283,3,Sao Paulo (SP),Recife (PE),premium,1145.72,1.26,486.52,Rainbow,2020-10-30,2020,10,30,Friday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-10-29,10
287,3,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,2020-11-26,2020,11,26,Thursday,Hotel AU,Recife (PE),1,312.83,312.83,2020-11-26,11
287,3,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,2020-11-27,2020,11,27,Friday,Hotel AU,Recife (PE),1,312.83,312.83,2020-11-26,11
290,3,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,2020-12-17,2020,12,17,Thursday,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-12-17,12
290,3,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,2020-12-18,2020,12,18,Friday,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-12-17,12
291,3,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,2020-12-24,2020,12,24,Thursday,Hotel K,Salvador (BH),1,263.41,263.41,2020-12-24,12
291,3,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,2020-12-25,2020,12,25,Friday,Hotel K,Salvador (BH),1,263.41,263.41,2020-12-24,12
295,3,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,2021-01-21,2021,1,21,Thursday,Hotel BD,Natal (RN),4,242.88,971.52,2021-01-21,1
295,3,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,2021-01-25,2021,1,25,Monday,Hotel BD,Natal (RN),4,242.88,971.52,2021-01-21,1
296,3,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,2021-01-28,2021,1,28,Thursday,Hotel AU,Recife (PE),3,312.83,938.49,2021-01-28,1
296,3,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,2021-01-31,2021,1,31,Sunday,Hotel AU,Recife (PE),3,312.83,938.49,2021-01-28,1
299,3,Recife (PE),Sao Paulo (SP),economic,513.06,1.26,486.52,CloudFy,2021-02-18,2021,2,18,Thursday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-02-18,2
299,3,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,2021-02-21,2021,2,21,Sunday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-02-18,2
300,3,Brasilia (DF),Salvador (BH),premium,1268.97,1.76,676.56,Rainbow,2021-02-25,2021,2,25,Thursday,Hotel K,Salvador (BH),3,263.41,790.23,2021-02-25,2
300,3,Salvador (BH),Brasilia (DF),premium,882.86,1.76,676.56,Rainbow,2021-02-28,2021,2,28,Sunday,Hotel K,Salvador (BH),3,263.41,790.23,2021-02-25,2
303,3,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,2021-03-18,2021,3,18,Thursday,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-03-18,3
303,3,Campo Grande (MS),Aracaju (SE),firstClass,1545.78,1.69,650.1,Rainbow,2021-03-19,2021,3,19,Friday,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-03-18,3
305,3,Recife (PE),Natal (RN),economic,301.51,0.58,222.67,CloudFy,2021-04-01,2021,4,1,Thursday,Hotel BD,Natal (RN),4,242.88,971.52,2021-04-01,4
305,3,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,2021-04-05,2021,4,5,Monday,Hotel BD,Natal (RN),4,242.88,971.52,2021-04-01,4
306,3,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,2021-04-08,2021,4,8,Thursday,Hotel A,Florianopolis (SC),3,313.02,939.06,2021-04-08,4
306,3,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,2021-04-11,2021,4,11,Sunday,Hotel A,Florianopolis (SC),3,313.02,939.06,2021-04-08,4
307,3,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,2021-04-15,2021,4,15,Thursday,Hotel BD,Natal (RN),2,242.88,485.76,2021-04-15,4
307,3,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,2021-04-17,2021,4,17,Saturday,Hotel BD,Natal (RN),2,242.88,485.76,2021-04-15,4
311,3,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,2021-05-13,2021,5,13,Thursday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-05-13,5
311,3,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,2021-05-15,2021,5,15,Saturday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-05-13,5
315,3,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,2021-06-10,2021,6,10,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-06-10,6
315,3,Rio de Janeiro (RJ),Recife (PE),premium,1333.52,2.3,885.57,CloudFy,2021-06-13,2021,6,13,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-06-10,6
322,3,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,2021-07-29,2021,7,29,Thursday,Hotel BD,Natal (RN),1,242.88,242.88,2021-07-29,7
322,3,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,2021-07-30,2021,7,30,Friday,Hotel BD,Natal (RN),1,242.88,242.88,2021-07-29,7
325,3,Brasilia (DF),Rio de Janeiro (RJ),firstClass,649.64,0.48,183.37,CloudFy,2021-08-19,2021,8,19,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-08-19,8
325,3,Rio de Janeiro (RJ),Brasilia (DF),firstClass,688.06,0.48,183.37,CloudFy,2021-08-22,2021,8,22,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-08-19,8
337,3,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,2021-11-11,2021,11,11,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-11-11,11
337,3,Rio de Janeiro (RJ),Aracaju (SE),economic,796.42,1.55,597.61,CloudFy,2021-11-14,2021,11,14,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-11-11,11
338,3,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,2021-11-18,2021,11,18,Thursday,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-11-18,11
338,3,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,2021-11-21,2021,11,21,Sunday,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-11-18,11
347,3,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,2022-01-20,2022,1,20,Thursday,Hotel BP,Brasilia (DF),1,247.62,247.62,2022-01-20,1
347,3,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,2022-01-21,2022,1,21,Friday,Hotel BP,Brasilia (DF),1,247.62,247.62,2022-01-20,1
350,3,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,2022-02-10,2022,2,10,Thursday,Hotel BD,Natal (RN),1,242.88,242.88,2022-02-10,2
350,3,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,2022-02-11,2022,2,11,Friday,Hotel BD,Natal (RN),1,242.88,242.88,2022-02-10,2
363,3,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,2022-05-12,2022,5,12,Thursday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-05-12,5
363,3,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,2022-05-13,2022,5,13,Friday,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-05-12,5
369,3,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,2022-06-23,2022,6,23,Thursday,Hotel AU,Recife (PE),3,312.83,938.49,2022-06-23,6
369,3,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,2022-06-26,2022,6,26,Sunday,Hotel AU,Recife (PE),3,312.83,938.49,2022-06-23,6
373,3,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,2022-07-21,2022,7,21,Thursday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2022-07-21,7
373,3,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,2022-07-25,2022,7,25,Monday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2022-07-21,7
377,3,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,2022-08-18,2022,8,18,Thursday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2022-08-18,8
377,3,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,2022-08-22,2022,8,22,Monday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2022-08-18,8
382,3,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,2022-09-22,2022,9,22,Thursday,Hotel K,Salvador (BH),2,263.41,526.82,2022-09-22,9
382,3,Salvador (BH),Recife (PE),premium,1016.53,2.05,788.55,CloudFy,2022-09-24,2022,9,24,Saturday,Hotel K,Salvador (BH),2,263.41,526.82,2022-09-22,9
383,3,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2022-09-29,2022,9,29,Thursday,Hotel A,Florianopolis (SC),2,313.02,626.04,2022-09-29,9
383,3,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,2022-10-01,2022,10,1,Saturday,Hotel A,Florianopolis (SC),2,313.02,626.04,2022-09-29,9
385,3,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,2022-10-13,2022,10,13,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2022-10-13,10
385,3,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,2022-10-15,2022,10,15,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2022-10-13,10
387,3,Brasilia (DF),Sao Paulo (SP),premium,698.1,0.67,257.81,CloudFy,2022-10-27,2022,10,27,Thursday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-10-27,10
387,3,Sao Paulo (SP),Brasilia (DF),premium,602.12,0.67,257.81,CloudFy,2022-10-30,2022,10,30,Sunday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-10-27,10
388,3,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,2022-11-03,2022,11,3,Thursday,Hotel BD,Natal (RN),4,242.88,971.52,2022-11-03,11
388,3,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,2022-11-07,2022,11,7,Monday,Hotel BD,Natal (RN),4,242.88,971.52,2022-11-03,11
394,3,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,2022-12-15,2022,12,15,Thursday,Hotel K,Salvador (BH),4,263.41,1053.64,2022-12-15,12
394,3,Salvador (BH),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,2022-12-19,2022,12,19,Monday,Hotel K,Salvador (BH),4,263.41,1053.64,2022-12-15,12
397,3,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,2023-01-05,2023,1,5,Thursday,Hotel AU,Recife (PE),4,312.83,1251.32,2023-01-05,1
397,3,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,2023-01-09,2023,1,9,Monday,Hotel AU,Recife (PE),4,312.83,1251.32,2023-01-05,1
398,3,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,2023-01-12,2023,1,12,Thursday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2023-01-12,1
398,3,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,2023-01-16,2023,1,16,Monday,Hotel BW,Campo Grande (MS),4,60.39,241.56,2023-01-12,1
403,3,Recife (PE),Sao Paulo (SP),economic,545.95,1.26,486.52,Rainbow,2023-02-16,2023,2,16,Thursday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2023-02-16,2
403,3,Sao Paulo (SP),Recife (PE),economic,827.12,1.26,486.52,Rainbow,2023-02-19,2023,2,19,Sunday,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2023-02-16,2
404,3,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,2023-02-23,2023,2,23,Thursday,Hotel Z,Aracaju (SE),1,208.04,208.04,2023-02-23,2
404,3,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,2023-02-24,2023,2,24,Friday,Hotel Z,Aracaju (SE),1,208.04,208.04,2023-02-23,2
406,3,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,2023-03-09,2023,3,9,Thursday,Hotel BD,Natal (RN),2,242.88,485.76,2023-03-09,3
406,3,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,2023-03-11,2023,3,11,Saturday,Hotel BD,Natal (RN),2,242.88,485.76,2023-03-09,3
408,3,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,2023-03-23,2023,3,23,Thursday,Hotel K,Salvador (BH),1,263.41,263.41,2023-03-23,3
408,3,Salvador (BH),Recife (PE),premium,1103.23,2.05,788.55,Rainbow,2023-03-24,2023,3,24,Friday,Hotel K,Salvador (BH),1,263.41,263.41,2023-03-23,3
409,3,Aracaju (SE),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,2023-03-30,2023,3,30,Thursday,Hotel K,Salvador (BH),3,263.41,790.23,2023-03-30,3
409,3,Salvador (BH),Aracaju (SE),firstClass,1531.92,2.16,830.86,CloudFy,2023-04-02,2023,4,2,Sunday,Hotel K,Salvador (BH),3,263.41,790.23,2023-03-30,3
410,3,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,2023-04-06,2023,4,6,Thursday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2023-04-06,4
410,3,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,2023-04-09,2023,4,9,Sunday,Hotel BW,Campo Grande (MS),3,60.39,181.17,2023-04-06,4
412,3,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,2023-04-20,2023,4,20,Thursday,Hotel A,Florianopolis (SC),2,313.02,626.04,2023-04-20,4
412,3,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2023-04-22,2023,4,22,Saturday,Hotel A,Florianopolis (SC),2,313.02,626.04,2023-04-20,4
415,3,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,2023-05-11,2023,5,11,Thursday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2023-05-11,5
415,3,Rio de Janeiro (RJ),Aracaju (SE),premium,1098.93,1.55,597.61,Rainbow,2023-05-13,2023,5,13,Saturday,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2023-05-11,5
417,3,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,2023-05-25,2023,5,25,Thursday,Hotel BD,Natal (RN),2,242.88,485.76,2023-05-25,5
417,3,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,2023-05-27,2023,5,27,Saturday,Hotel BD,Natal (RN),2,242.88,485.76,2023-05-25,5
418,3,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,2023-06-01,2023,6,1,Thursday,Hotel AU,Recife (PE),1,312.83,312.83,2023-06-01,6
418,3,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,2023-06-02,2023,6,2,Friday,Hotel AU,Recife (PE),1,312.83,312.83,2023-06-01,6
419,3,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,2023-06-08,2023,6,8,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2023-06-08,6
419,3,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,2023-06-10,2023,6,10,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2023-06-08,6
424,3,Aracaju (SE),Rio de Janeiro (RJ),economic,712.64,1.55,597.61,Rainbow,2023-07-13,2023,7,13,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2023-07-13,7
424,3,Rio de Janeiro (RJ),Aracaju (SE),economic,734.09,1.55,597.61,Rainbow,2023-07-14,2023,7,14,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2023-07-13,7
426,4,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2019-10-03,2019,10,3,Thursday,Hotel AU,Recife (PE),2,312.83,625.66,2019-10-03,10
426,4,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,2019-10-05,2019,10,5,Saturday,Hotel AU,Recife (PE),2,312.83,625.66,2019-10-03,10
431,4,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,2019-11-07,2019,11,7,Thursday,Hotel AU,Recife (PE),4,312.83,1251.32,2019-11-07,11
431,4,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,2019-11-11,2019,11,11,Monday,Hotel AU,Recife (PE),4,312.83,1251.32,2019-11-07,11
432,4,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,2019-11-14,2019,11,14,Thursday,Hotel AU,Recife (PE),3,312.83,938.49,2019-11-14,11
432,4,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,2019-11-17,2019,11,17,Sunday,Hotel AU,Recife (PE),3,312.83,938.49,2019-11-14,11
440,4,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,2020-01-09,2020,1,9,Thursday,Hotel K,Salvador (BH),3,263.41,790.23,2020-01-09,1
440,4,Salvador (BH),Brasilia (DF),firstClass,1032.4,1.76,676.56,CloudFy,2020-01-12,2020,1,12,Sunday,Hotel K,Salvador (BH),3,263.41,790.23,2020-01-09,1
442,4,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,2020-01-23,2020,1,23,Thursday,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-01-23,1
442,4,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,2020-01-25,2020,1,25,Saturday,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-01-23,1
445,4,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,2.3,885.57,CloudFy,2020-02-13,2020,2,13,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-02-13,2
445,4,Rio de Janeiro (RJ),Recife (PE),firstClass,1664.01,2.3,885.57,CloudFy,2020-02-14,2020,2,14,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-02-13,2
447,4,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,2020-02-27,2020,2,27,Thursday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-02-27,2
447,4,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,2020-02-29,2020,2,29,Saturday,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-02-27,2
450,4,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,2020-03-19,2020,3,19,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-03-19,3
450,4,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,2020-03-21,2020,3,21,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-03-19,3
452,4,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,2020-04-02,2020,4,2,Thursday,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-04-02,4
452,4,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,2020-04-03,2020,4,3,Friday,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-04-02,4
456,4,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,2020-04-30,2020,4,30,Thursday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-04-30,4
456,4,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,2020-05-03,2020,5,3,Sunday,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-04-30,4
457,4,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,2020-05-07,2020,5,7,Thursday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-05-07,5
457,4,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,2020-05-09,2020,5,9,Saturday,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-05-07,5
468,4,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,2020-07-23,2020,7,23,Thursday,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-07-23,7
468,4,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,2020-07-24,2020,7,24,Friday,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-07-23,7
473,4,Recife (PE),Sao Paulo (SP),firstClass,954.78,1.26,486.52,FlyingDrops,2020-08-27,2020,8,27,Thursday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-08-27,8
473,4,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,2020-08-31,2020,8,31,Monday,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-08-27,8
481,4,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,2020-10-22,2020,10,22,Thursday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-10-22,10
481,4,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,2020-10-26,2020,10,26,Monday,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-10-22,10
486,4,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,2020-11-26,2020,11,26,Thursday,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-11-26,11
486,4,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,2020-11-30,2020,11,30,Monday,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-11-26,11
490,4,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,2020-12-24,2020,12,24,Thursday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-12-24,12
490,4,Rio de Janeiro (RJ),Recife (PE),premium,1306.26,2.3,885.57,Rainbow,2020-12-25,2020,12,25,Friday,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-12-24,12
